Game_ID,Team,Player,blocks,min,pFouls,tpp,totReb,defReb,assists,fgm,offReb,plusMinus,fga,tpa,ftp,fta,turnovers,tpm,points,steals,ftm,fgp
9590,Lakers,Austin Reaves,0.0,12.0,1.0,66.7,0.0,0.0,0.0,3.0,0.0,17.0,4.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,75.0
9590,Lakers,Rajon Rondo,0.0,13.0,2.0,66.7,4.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,40.0
9605,Lakers,LeBron James,2.0,40.0,1.0,44.4,6.0,6.0,6.0,7.0,0.0,-1.0,19.0,9.0,50.0,2.0,3.0,4.0,19.0,2.0,1.0,36.8
9605,Lakers,Anthony Davis,4.0,33.0,1.0,33.3,8.0,5.0,2.0,8.0,3.0,-5.0,15.0,3.0,71.4,7.0,3.0,1.0,22.0,0.0,5.0,53.3
9605,Lakers,DeAndre Jordan,3.0,14.0,2.0,0.0,8.0,5.0,0.0,4.0,3.0,-15.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,80.0
9605,Lakers,Kent Bazemore,0.0,28.0,4.0,100.0,1.0,1.0,0.0,3.0,0.0,-16.0,3.0,2.0,75.0,4.0,1.0,2.0,11.0,1.0,3.0,100.0
9605,Lakers,Russell Westbrook,0.0,36.0,3.0,25.0,7.0,6.0,13.0,5.0,1.0,-8.0,15.0,4.0,50.0,4.0,9.0,1.0,13.0,4.0,2.0,33.3
9605,Lakers,Carmelo Anthony,2.0,27.0,1.0,75.0,3.0,2.0,1.0,10.0,1.0,19.0,15.0,8.0,100.0,2.0,0.0,6.0,28.0,1.0,2.0,66.7
9605,Lakers,Avery Bradley,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605,Lakers,Dwight Howard,1.0,17.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,100.0
9605,Lakers,Malik Monk,0.0,20.0,0.0,66.7,2.0,1.0,4.0,4.0,1.0,19.0,7.0,3.0,100.0,2.0,0.0,2.0,12.0,1.0,2.0,57.1
9605,Lakers,Kendrick Nunn,,,,,,,,,,,,,,,,,,,,
9605,Lakers,Austin Reaves,0.0,17.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,66.7
9605,Lakers,Rajon Rondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9618,Lakers,Kent Bazemore,1.0,31.0,3.0,33.3,3.0,3.0,1.0,2.0,0.0,6.0,6.0,3.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,33.3
9618,Lakers,Anthony Davis,4.0,42.0,2.0,0.0,17.0,10.0,4.0,15.0,7.0,3.0,31.0,4.0,83.3,6.0,2.0,0.0,35.0,0.0,5.0,48.4
9618,Lakers,DeAndre Jordan,2.0,15.0,2.0,0.0,9.0,7.0,0.0,3.0,2.0,4.0,4.0,0.0,50.0,2.0,0.0,0.0,7.0,0.0,1.0,75.0
9618,Lakers,Malik Monk,0.0,38.0,1.0,40.0,1.0,1.0,3.0,6.0,0.0,31.0,15.0,10.0,50.0,2.0,0.0,4.0,17.0,1.0,1.0,40.0
9618,Lakers,Russell Westbrook,0.0,39.0,5.0,25.0,10.0,10.0,8.0,15.0,0.0,1.0,27.0,4.0,50.0,4.0,3.0,1.0,33.0,3.0,2.0,55.6
9618,Lakers,Carmelo Anthony,1.0,30.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,-9.0,7.0,4.0,100.0,2.0,3.0,0.0,4.0,0.0,2.0,14.3
9618,Lakers,Avery Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9618,Lakers,Wayne Ellington,,,,,,,,,,,,,,,,,,,,
9618,Lakers,Dwight Howard,2.0,17.0,1.0,0.0,8.0,8.0,0.0,1.0,0.0,12.0,1.0,0.0,100.0,4.0,0.0,0.0,6.0,1.0,4.0,100.0
9618,Lakers,LeBron James,,,,,,,,,,,,,,,,,,,,
9618,Lakers,Austin Reaves,0.0,30.0,3.0,50.0,2.0,2.0,1.0,3.0,0.0,-13.0,5.0,4.0,100.0,2.0,2.0,2.0,10.0,0.0,2.0,60.0
9618,Lakers,Rajon Rondo,0.0,19.0,1.0,0.0,2.0,2.0,3.0,4.0,0.0,-15.0,9.0,1.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,44.4
8847,Lakers,Kent Bazemore,0.0,27.0,4.0,60.0,2.0,2.0,4.0,4.0,0.0,6.0,6.0,5.0,0.0,0.0,1.0,3.0,11.0,1.0,0.0,66.7
8847,Lakers,Anthony Davis,0.0,36.0,1.0,0.0,8.0,4.0,2.0,12.0,4.0,-7.0,22.0,1.0,85.7,7.0,2.0,0.0,30.0,1.0,6.0,54.5
8847,Lakers,DeAndre Jordan,2.0,12.0,2.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,100.0
8847,Lakers,Malik Monk,0.0,32.0,2.0,20.0,3.0,2.0,3.0,4.0,1.0,-8.0,8.0,5.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,50.0
8847,Lakers,Russell Westbrook,0.0,34.0,4.0,25.0,14.0,10.0,13.0,8.0,4.0,-12.0,20.0,8.0,66.7,3.0,10.0,2.0,20.0,1.0,2.0,40.0
8847,Lakers,Carmelo Anthony,0.0,30.0,2.0,12.5,3.0,3.0,1.0,5.0,0.0,-6.0,14.0,8.0,100.0,2.0,1.0,1.0,13.0,2.0,2.0,35.7
8847,Lakers,Avery Bradley,0.0,16.0,1.0,75.0,1.0,0.0,0.0,5.0,1.0,-11.0,7.0,4.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,71.4
8847,Lakers,Wayne Ellington,,,,,,,,,,,,,,,,,,,,
8847,Lakers,Dwight Howard,0.0,14.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,-2.0,1.0,0.0,100.0,2.0,0.0,0.0,4.0,1.0,2.0,100.0
8847,Lakers,LeBron James,,,,,,,,,,,,,,,,,,,,
8847,Lakers,Austin Reaves,0.0,17.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,-5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0
8847,Lakers,Rajon Rondo,0.0,16.0,1.0,50.0,1.0,1.0,6.0,3.0,0.0,3.0,7.0,2.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,42.9
9642,Lakers,LeBron James,1.0,37.0,1.0,10.0,3.0,2.0,8.0,10.0,1.0,9.0,22.0,10.0,100.0,5.0,7.0,1.0,26.0,3.0,5.0,45.5
9642,Lakers,Anthony Davis,3.0,31.0,3.0,50.0,9.0,7.0,3.0,7.0,2.0,11.0,14.0,2.0,0.0,0.0,2.0,1.0,15.0,1.0,0.0,50.0
9642,Lakers,DeAndre Jordan,1.0,14.0,1.0,0.0,7.0,3.0,1.0,2.0,4.0,-5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,66.7
9642,Lakers,Kent Bazemore,0.0,28.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,28.6
9642,Lakers,Russell Westbrook,0.0,34.0,2.0,100.0,6.0,5.0,5.0,8.0,1.0,4.0,13.0,1.0,66.7,3.0,4.0,1.0,19.0,0.0,2.0,61.5
9642,Lakers,Carmelo Anthony,0.0,24.0,2.0,75.0,5.0,5.0,1.0,9.0,0.0,10.0,12.0,8.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,75.0
9642,Lakers,Avery Bradley,0.0,23.0,3.0,100.0,3.0,2.0,0.0,3.0,1.0,30.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,60.0
9642,Lakers,Wayne Ellington,,,,,,,,,,,,,,,,,,,,
9642,Lakers,Dwight Howard,0.0,19.0,1.0,100.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,75.0
9642,Lakers,Malik Monk,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9642,Lakers,Austin Reaves,1.0,20.0,3.0,50.0,3.0,3.0,2.0,2.0,0.0,1.0,4.0,2.0,100.0,2.0,1.0,1.0,7.0,0.0,2.0,50.0
9642,Lakers,Rajon Rondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9658,Lakers,Kent Bazemore,0.0,27.0,3.0,66.7,2.0,2.0,1.0,3.0,0.0,4.0,7.0,3.0,50.0,2.0,1.0,2.0,9.0,3.0,1.0,42.9
9658,Lakers,LeBron James,1.0,34.0,0.0,0.0,7.0,6.0,8.0,6.0,1.0,7.0,19.0,6.0,75.0,4.0,2.0,0.0,15.0,4.0,3.0,31.6
9658,Lakers,Anthony Davis,1.0,32.0,3.0,0.0,13.0,7.0,2.0,7.0,6.0,6.0,17.0,1.0,100.0,2.0,3.0,0.0,16.0,1.0,2.0,41.2
9658,Lakers,Avery Bradley,1.0,30.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,-5.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,20.0
9658,Lakers,Russell Westbrook,0.0,34.0,4.0,50.0,8.0,7.0,9.0,9.0,1.0,25.0,22.0,4.0,0.0,1.0,2.0,2.0,20.0,1.0,0.0,40.9
9658,Lakers,Malik Monk,0.0,18.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,-2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9658,Lakers,Carmelo Anthony,4.0,24.0,2.0,62.5,3.0,3.0,0.0,8.0,0.0,7.0,14.0,8.0,50.0,4.0,0.0,5.0,23.0,2.0,2.0,57.1
9658,Lakers,Austin Reaves,0.0,20.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,50.0
9658,Lakers,Wayne Ellington,,,,,,,,,,,,,,,,,,,,
9658,Lakers,Dwight Howard,,,,,,,,,,,,,,,,,,,,
9658,Lakers,DeAndre Jordan,2.0,17.0,4.0,0.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0
9658,Lakers,Rajon Rondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8893,Lakers,Kent Bazemore,0.0,26.0,5.0,33.3,4.0,3.0,1.0,3.0,1.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,42.9
8893,Lakers,LeBron James,0.0,36.0,3.0,50.0,4.0,4.0,10.0,13.0,0.0,8.0,21.0,4.0,100.0,2.0,4.0,2.0,30.0,2.0,2.0,61.9
8893,Lakers,Anthony Davis,3.0,32.0,2.0,0.0,9.0,8.0,3.0,11.0,1.0,-1.0,18.0,3.0,62.5,8.0,4.0,0.0,27.0,3.0,5.0,61.1
8893,Lakers,Avery Bradley,0.0,28.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,16.7
8893,Lakers,Russell Westbrook,0.0,37.0,1.0,0.0,9.0,4.0,7.0,10.0,5.0,-6.0,21.0,4.0,87.5,8.0,3.0,0.0,27.0,0.0,7.0,47.6
8893,Lakers,Carmelo Anthony,0.0,29.0,2.0,60.0,2.0,2.0,1.0,6.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,66.7
8893,Lakers,Wayne Ellington,,,,,,,,,,,,,,,,,,,,
8893,Lakers,Dwight Howard,,,,,,,,,,,,,,,,,,,,
8893,Lakers,DeAndre Jordan,0.0,15.0,2.0,0.0,9.0,6.0,0.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,80.0
8893,Lakers,Malik Monk,0.0,13.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,-1.0,3.0,1.0,50.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8893,Lakers,Austin Reaves,1.0,20.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,33.3
8893,Lakers,Rajon Rondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8909,Lakers,Kent Bazemore,1.0,22.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-12.0,4.0,2.0,100.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
8909,Lakers,Anthony Davis,2.0,38.0,4.0,0.0,18.0,12.0,5.0,11.0,6.0,-14.0,20.0,1.0,77.8,9.0,3.0,0.0,29.0,1.0,7.0,55.0
8909,Lakers,DeAndre Jordan,0.0,14.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,50.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
8909,Lakers,Avery Bradley,0.0,31.0,4.0,50.0,3.0,2.0,1.0,4.0,1.0,-5.0,7.0,2.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,57.1
8909,Lakers,Russell Westbrook,0.0,34.0,2.0,50.0,6.0,5.0,5.0,10.0,1.0,6.0,23.0,6.0,100.0,4.0,4.0,3.0,27.0,0.0,4.0,43.5
8909,Lakers,Carmelo Anthony,1.0,31.0,3.0,50.0,6.0,4.0,2.0,8.0,2.0,1.0,18.0,10.0,0.0,0.0,1.0,5.0,21.0,2.0,0.0,44.4
8909,Lakers,Sekou Doumbouya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8909,Lakers,Wayne Ellington,0.0,8.0,0.0,20.0,2.0,1.0,1.0,1.0,1.0,-3.0,6.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,16.7
8909,Lakers,Dwight Howard,1.0,7.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
8909,Lakers,Malik Monk,0.0,13.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.3
8909,Lakers,Austin Reaves,0.0,22.0,2.0,40.0,2.0,1.0,0.0,3.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,50.0
8909,Lakers,Rajon Rondo,0.0,15.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,-7.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
8924,Lakers,Kent Bazemore,0.0,19.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,-14.0,3.0,1.0,100.0,2.0,1.0,0.0,4.0,0.0,2.0,33.3
8924,Lakers,Anthony Davis,0.0,7.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,-11.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0
8924,Lakers,DeAndre Jordan,1.0,20.0,1.0,0.0,9.0,8.0,0.0,3.0,1.0,-24.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,60.0
8924,Lakers,Avery Bradley,0.0,22.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,-29.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0
8924,Lakers,Russell Westbrook,0.0,29.0,3.0,33.3,9.0,7.0,6.0,1.0,2.0,-20.0,13.0,3.0,62.5,8.0,6.0,1.0,8.0,2.0,5.0,7.7
8924,Lakers,Rajon Rondo,0.0,12.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,-19.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,16.7
8924,Lakers,Carmelo Anthony,2.0,26.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,-20.0,14.0,4.0,100.0,4.0,0.0,0.0,12.0,0.0,4.0,28.6
8924,Lakers,Wayne Ellington,0.0,24.0,2.0,28.6,4.0,4.0,0.0,3.0,0.0,-6.0,8.0,7.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,37.5
8924,Lakers,Dwight Howard,0.0,14.0,2.0,0.0,7.0,6.0,0.0,3.0,1.0,-5.0,6.0,0.0,83.3,6.0,3.0,0.0,11.0,1.0,5.0,50.0
8924,Lakers,Sekou Doumbouya,1.0,8.0,1.0,100.0,4.0,3.0,0.0,4.0,1.0,17.0,4.0,1.0,50.0,2.0,1.0,1.0,10.0,2.0,1.0,100.0
8924,Lakers,Jay Huff,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8924,Lakers,Malik Monk,1.0,21.0,0.0,42.9,4.0,4.0,3.0,5.0,0.0,22.0,11.0,7.0,0.0,0.0,4.0,3.0,13.0,1.0,0.0,45.5
8924,Lakers,Austin Reaves,0.0,24.0,1.0,40.0,6.0,5.0,3.0,3.0,1.0,17.0,9.0,5.0,100.0,2.0,1.0,2.0,10.0,0.0,2.0,33.3
9719,Lakers,Kent Bazemore,0.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9719,Lakers,Anthony Davis,5.0,43.0,4.0,0.0,12.0,10.0,4.0,13.0,2.0,-1.0,25.0,3.0,75.0,8.0,4.0,0.0,32.0,3.0,6.0,52.0
9719,Lakers,DeAndre Jordan,0.0,10.0,1.0,0.0,8.0,6.0,0.0,4.0,2.0,-9.0,4.0,0.0,100.0,2.0,0.0,0.0,10.0,0.0,2.0,100.0
9719,Lakers,Avery Bradley,0.0,23.0,3.0,40.0,1.0,1.0,0.0,3.0,0.0,-21.0,8.0,5.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,37.5
9719,Lakers,Russell Westbrook,0.0,41.0,3.0,0.0,12.0,12.0,14.0,5.0,0.0,-17.0,15.0,2.0,70.0,10.0,7.0,0.0,17.0,3.0,7.0,33.3
9719,Lakers,Carmelo Anthony,1.0,36.0,2.0,70.0,3.0,3.0,1.0,9.0,0.0,13.0,13.0,10.0,80.0,5.0,0.0,7.0,29.0,1.0,4.0,69.2
9719,Lakers,Sekou Doumbouya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9719,Lakers,Wayne Ellington,0.0,23.0,1.0,66.7,2.0,1.0,0.0,2.0,1.0,21.0,3.0,3.0,100.0,2.0,0.0,2.0,8.0,0.0,2.0,66.7
9719,Lakers,Dwight Howard,1.0,15.0,2.0,0.0,9.0,6.0,1.0,1.0,3.0,3.0,2.0,0.0,33.3,6.0,3.0,0.0,4.0,1.0,2.0,50.0
9719,Lakers,Malik Monk,0.0,17.0,1.0,50.0,0.0,0.0,1.0,4.0,0.0,15.0,8.0,4.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,50.0
9719,Lakers,Austin Reaves,0.0,27.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,6.0,3.0,100.0,2.0,0.0,0.0,8.0,1.0,2.0,50.0
9719,Lakers,Rajon Rondo,1.0,11.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,20.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9735,Lakers,Kent Bazemore,0.0,21.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,-6.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,25.0
9735,Lakers,Anthony Davis,1.0,44.0,3.0,50.0,13.0,8.0,4.0,10.0,5.0,-4.0,23.0,2.0,75.0,4.0,4.0,1.0,24.0,1.0,3.0,43.5
9735,Lakers,DeAndre Jordan,0.0,11.0,2.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
9735,Lakers,Avery Bradley,1.0,38.0,2.0,62.5,3.0,3.0,2.0,6.0,0.0,0.0,12.0,8.0,0.0,0.0,2.0,5.0,17.0,1.0,0.0,50.0
9735,Lakers,Russell Westbrook,2.0,43.0,5.0,42.9,12.0,11.0,14.0,10.0,1.0,10.0,22.0,7.0,100.0,2.0,8.0,3.0,25.0,1.0,2.0,45.5
9735,Lakers,Carmelo Anthony,0.0,37.0,2.0,20.0,6.0,6.0,1.0,5.0,0.0,13.0,12.0,5.0,50.0,2.0,1.0,1.0,12.0,1.0,1.0,41.7
9735,Lakers,Sekou Doumbouya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9735,Lakers,Wayne Ellington,0.0,21.0,1.0,66.7,0.0,0.0,2.0,4.0,0.0,-15.0,6.0,6.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,66.7
9735,Lakers,Dwight Howard,1.0,11.0,6.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
9735,Lakers,Malik Monk,1.0,34.0,3.0,57.1,6.0,6.0,3.0,10.0,0.0,12.0,13.0,7.0,75.0,4.0,3.0,4.0,27.0,0.0,3.0,76.9
9735,Lakers,Austin Reaves,,,,,,,,,,,,,,,,,,,,
9735,Lakers,Rajon Rondo,,,,,,,,,,,,,,,,,,,,
9749,Lakers,Wayne Ellington,0.0,27.0,2.0,28.6,0.0,0.0,0.0,2.0,0.0,-15.0,8.0,7.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,25.0
9749,Lakers,Kent Bazemore,1.0,15.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,-25.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9749,Lakers,Anthony Davis,3.0,30.0,4.0,0.0,8.0,6.0,2.0,7.0,2.0,-16.0,13.0,1.0,80.0,10.0,2.0,0.0,22.0,3.0,8.0,53.8
9749,Lakers,Avery Bradley,0.0,26.0,0.0,33.3,2.0,2.0,1.0,2.0,0.0,-15.0,6.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,33.3
9749,Lakers,Russell Westbrook,0.0,30.0,1.0,50.0,5.0,5.0,3.0,7.0,0.0,-32.0,11.0,4.0,66.7,6.0,5.0,2.0,20.0,0.0,4.0,63.6
9749,Lakers,Rajon Rondo,0.0,24.0,2.0,25.0,8.0,6.0,8.0,3.0,2.0,17.0,8.0,4.0,0.0,0.0,3.0,1.0,7.0,2.0,0.0,37.5
9749,Lakers,Carmelo Anthony,1.0,23.0,1.0,12.5,5.0,5.0,1.0,1.0,0.0,-20.0,12.0,8.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,8.3
9749,Lakers,Malik Monk,1.0,28.0,0.0,14.3,2.0,0.0,2.0,3.0,2.0,-18.0,11.0,7.0,0.0,0.0,4.0,1.0,7.0,2.0,0.0,27.3
9749,Lakers,Sekou Doumbouya,1.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,7.0,4.0,1.0,100.0,2.0,1.0,0.0,4.0,1.0,2.0,25.0
9749,Lakers,Dwight Howard,1.0,22.0,2.0,33.3,10.0,7.0,0.0,3.0,3.0,-3.0,5.0,3.0,100.0,2.0,2.0,1.0,9.0,2.0,2.0,60.0
9749,Lakers,DeAndre Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9749,Lakers,Austin Reaves,,,,,,,,,,,,,,,,,,,,
9757,Lakers,Talen Horton-Tucker,1.0,27.0,2.0,20.0,4.0,4.0,1.0,7.0,0.0,14.0,14.0,5.0,100.0,2.0,2.0,1.0,17.0,1.0,2.0,50.0
9757,Lakers,Carmelo Anthony,0.0,30.0,4.0,66.7,5.0,5.0,0.0,5.0,0.0,-6.0,7.0,3.0,75.0,4.0,1.0,2.0,15.0,0.0,3.0,71.4
9757,Lakers,Anthony Davis,1.0,39.0,0.0,66.7,15.0,10.0,6.0,14.0,5.0,0.0,24.0,3.0,80.0,5.0,1.0,2.0,34.0,1.0,4.0,58.3
9757,Lakers,Avery Bradley,1.0,22.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9757,Lakers,Russell Westbrook,0.0,34.0,3.0,60.0,11.0,10.0,7.0,5.0,1.0,11.0,11.0,5.0,50.0,2.0,7.0,3.0,14.0,2.0,1.0,45.5
9757,Lakers,Kent Bazemore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9757,Lakers,Wayne Ellington,0.0,29.0,0.0,71.4,2.0,2.0,2.0,5.0,0.0,12.0,8.0,7.0,0.0,0.0,1.0,5.0,15.0,1.0,0.0,62.5
9757,Lakers,Dwight Howard,1.0,9.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,4.0,0.0,50.0,2.0,0.0,0.0,3.0,0.0,1.0,25.0
9757,Lakers,DeAndre Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9757,Lakers,Malik Monk,0.0,26.0,3.0,50.0,2.0,2.0,4.0,6.0,0.0,8.0,10.0,4.0,100.0,2.0,1.0,2.0,16.0,0.0,2.0,60.0
9757,Lakers,Austin Reaves,,,,,,,,,,,,,,,,,,,,
9757,Lakers,Rajon Rondo,1.0,20.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,-1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9774,Lakers,Talen Horton-Tucker,0.0,37.0,2.0,44.4,6.0,6.0,2.0,9.0,0.0,-5.0,19.0,9.0,100.0,6.0,1.0,4.0,28.0,1.0,6.0,47.4
9774,Lakers,Carmelo Anthony,0.0,27.0,2.0,0.0,4.0,3.0,1.0,4.0,1.0,-21.0,10.0,4.0,50.0,2.0,0.0,0.0,9.0,2.0,1.0,40.0
9774,Lakers,Anthony Davis,0.0,27.0,1.0,0.0,6.0,5.0,1.0,6.0,1.0,-22.0,9.0,0.0,88.9,9.0,4.0,0.0,20.0,1.0,8.0,66.7
9774,Lakers,Avery Bradley,0.0,17.0,0.0,33.3,1.0,0.0,3.0,1.0,1.0,-27.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,33.3
9774,Lakers,Russell Westbrook,0.0,31.0,3.0,0.0,6.0,6.0,8.0,8.0,0.0,-13.0,19.0,6.0,90.0,10.0,4.0,0.0,25.0,1.0,9.0,42.1
