Game_ID,Team,Player,blocks,min,pFouls,tpp,totReb,defReb,assists,fgm,offReb,plusMinus,fga,tpa,ftp,fta,turnovers,tpm,points,steals,ftm,fgp
10809,Bucks,Javin DeLaurier,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10809,Bucks,Donte DiVincenzo,,,,,,,,,,,,,,,,,,,,
10809,Bucks,Jrue Holiday,,,,,,,,,,,,,,,,,,,,
10809,Bucks,Rodney Hood,,,,,,,,,,,,,,,,,,,,
10809,Bucks,Georgios Kalaitzakis,0.0,21.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,-2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10809,Bucks,Sandro Mamukelashvili,0.0,28.0,2.0,0.0,7.0,2.0,3.0,4.0,5.0,2.0,6.0,1.0,50.0,2.0,1.0,0.0,9.0,0.0,1.0,66.7
10809,Bucks,Khris Middleton,,,,,,,,,,,,,,,,,,,,
10809,Bucks,Johnny O'Bryant III,0.0,5.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,100.0
10809,Bucks,Semi Ojeleye,,,,,,,,,,,,,,,,,,,,
10809,Bucks,Bobby Portis,,,,,,,,,,,,,,,,,,,,
10809,Bucks,Justin Robinson,0.0,25.0,2.0,75.0,0.0,0.0,3.0,3.0,0.0,-1.0,6.0,4.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,50.0
10809,Bucks,Tremont Waters,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,33.3
10821,Bucks,Jordan Nwora,0.0,32.0,1.0,60.0,8.0,8.0,2.0,11.0,0.0,15.0,21.0,10.0,100.0,2.0,3.0,6.0,30.0,0.0,2.0,52.4
10821,Bucks,Thanasis Antetokounmpo,0.0,30.0,2.0,0.0,6.0,2.0,2.0,3.0,4.0,2.0,6.0,1.0,75.0,8.0,0.0,0.0,12.0,2.0,6.0,50.0
10821,Bucks,Sandro Mamukelashvili,0.0,30.0,0.0,40.0,11.0,9.0,1.0,8.0,2.0,-2.0,14.0,5.0,33.3,6.0,4.0,2.0,20.0,1.0,2.0,57.1
10821,Bucks,Georgios Kalaitzakis,1.0,31.0,3.0,0.0,6.0,6.0,3.0,2.0,0.0,-7.0,8.0,2.0,100.0,2.0,0.0,0.0,6.0,0.0,2.0,25.0
10821,Bucks,Tremont Waters,0.0,25.0,4.0,100.0,1.0,1.0,5.0,2.0,0.0,-19.0,3.0,2.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,66.7
10821,Bucks,Grayson Allen,,,,,,,,,,,,,,,,,,,,
10821,Bucks,Giannis Antetokounmpo,,,,,,,,,,,,,,,,,,,,
10821,Bucks,Elijah Bryant,1.0,29.0,3.0,75.0,8.0,5.0,1.0,7.0,3.0,-2.0,12.0,4.0,80.0,5.0,2.0,3.0,21.0,2.0,4.0,58.3
10821,Bucks,Pat Connaughton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10821,Bucks,Javin DeLaurier,0.0,20.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0
10821,Bucks,Donte DiVincenzo,,,,,,,,,,,,,,,,,,,,
10821,Bucks,George Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10821,Bucks,Jrue Holiday,,,,,,,,,,,,,,,,,,,,
10821,Bucks,Rodney Hood,,,,,,,,,,,,,,,,,,,,
10821,Bucks,Brook Lopez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10821,Bucks,Khris Middleton,,,,,,,,,,,,,,,,,,,,
10821,Bucks,Johnny O'Bryant III,0.0,14.0,0.0,50.0,3.0,1.0,0.0,2.0,2.0,-5.0,5.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,40.0
10821,Bucks,Semi Ojeleye,,,,,,,,,,,,,,,,,,,,
10821,Bucks,Bobby Portis,,,,,,,,,,,,,,,,,,,,
10821,Bucks,Justin Robinson,0.0,24.0,2.0,25.0,4.0,4.0,2.0,5.0,0.0,-2.0,10.0,4.0,100.0,2.0,2.0,1.0,13.0,0.0,2.0,50.0
10832,Bucks,Khris Middleton,1.0,17.0,2.0,100.0,3.0,3.0,2.0,6.0,0.0,11.0,6.0,2.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,100.0
10832,Bucks,Giannis Antetokounmpo,0.0,17.0,0.0,0.0,9.0,6.0,6.0,4.0,3.0,11.0,9.0,1.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,44.4
10832,Bucks,Brook Lopez,3.0,19.0,2.0,0.0,4.0,3.0,0.0,5.0,1.0,23.0,10.0,1.0,50.0,2.0,0.0,0.0,11.0,0.0,1.0,50.0
10832,Bucks,Grayson Allen,1.0,22.0,0.0,42.9,4.0,4.0,0.0,5.0,0.0,2.0,10.0,7.0,0.0,0.0,1.0,3.0,13.0,0.0,0.0,50.0
10832,Bucks,Jrue Holiday,0.0,17.0,1.0,50.0,4.0,4.0,4.0,4.0,0.0,11.0,6.0,2.0,100.0,2.0,1.0,1.0,11.0,0.0,2.0,66.7
10832,Bucks,Thanasis Antetokounmpo,1.0,15.0,2.0,0.0,5.0,3.0,5.0,2.0,2.0,19.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,66.7
10832,Bucks,Elijah Bryant,0.0,15.0,3.0,66.7,2.0,1.0,1.0,5.0,1.0,11.0,8.0,6.0,0.0,0.0,1.0,4.0,14.0,0.0,0.0,62.5
10832,Bucks,Pat Connaughton,0.0,17.0,0.0,60.0,3.0,3.0,3.0,3.0,0.0,2.0,6.0,5.0,100.0,3.0,0.0,3.0,12.0,0.0,3.0,50.0
10832,Bucks,Javin DeLaurier,0.0,9.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,-1.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,100.0
10832,Bucks,Donte DiVincenzo,,,,,,,,,,,,,,,,,,,,
10832,Bucks,George Hill,,,,,,,,,,,,,,,,,,,,
10832,Bucks,Rodney Hood,,,,,,,,,,,,,,,,,,,,
10832,Bucks,Georgios Kalaitzakis,0.0,11.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,-1.0,6.0,1.0,100.0,2.0,0.0,0.0,4.0,1.0,2.0,16.7
10832,Bucks,Sandro Mamukelashvili,0.0,20.0,2.0,100.0,2.0,1.0,2.0,3.0,1.0,-6.0,5.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,60.0
10832,Bucks,Jordan Nwora,0.0,20.0,0.0,50.0,8.0,8.0,3.0,6.0,0.0,12.0,14.0,6.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,42.9
10832,Bucks,Johnny O'Bryant III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10832,Bucks,Semi Ojeleye,,,,,,,,,,,,,,,,,,,,
10832,Bucks,Bobby Portis,,,,,,,,,,,,,,,,,,,,
10832,Bucks,Justin Robinson,0.0,18.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,-4.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,20.0
10832,Bucks,Tremont Waters,0.0,16.0,0.0,100.0,1.0,1.0,2.0,4.0,0.0,10.0,4.0,3.0,0.0,0.0,3.0,3.0,11.0,1.0,0.0,100.0
10848,Bucks,Khris Middleton,0.0,24.0,4.0,75.0,5.0,4.0,3.0,9.0,1.0,19.0,14.0,4.0,100.0,4.0,2.0,3.0,25.0,2.0,4.0,64.3
10848,Bucks,Giannis Antetokounmpo,0.0,20.0,0.0,66.7,6.0,5.0,5.0,9.0,1.0,14.0,12.0,3.0,100.0,1.0,2.0,2.0,21.0,2.0,1.0,75.0
10848,Bucks,Brook Lopez,2.0,26.0,1.0,40.0,6.0,4.0,0.0,4.0,2.0,6.0,9.0,5.0,100.0,1.0,0.0,2.0,11.0,1.0,1.0,44.4
10848,Bucks,Grayson Allen,0.0,25.0,2.0,40.0,5.0,5.0,2.0,2.0,0.0,13.0,8.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,25.0
10848,Bucks,Jrue Holiday,0.0,24.0,1.0,100.0,4.0,2.0,5.0,6.0,2.0,16.0,10.0,1.0,0.0,0.0,2.0,1.0,13.0,2.0,0.0,60.0
10848,Bucks,Thanasis Antetokounmpo,1.0,9.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10848,Bucks,Elijah Bryant,0.0,12.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-9.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,42.9
10848,Bucks,Pat Connaughton,0.0,15.0,1.0,42.9,0.0,0.0,1.0,3.0,0.0,-7.0,7.0,7.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,42.9
10848,Bucks,Javin DeLaurier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10848,Bucks,Donte DiVincenzo,,,,,,,,,,,,,,,,,,,,
10848,Bucks,George Hill,0.0,17.0,1.0,0.0,4.0,3.0,0.0,3.0,1.0,-9.0,6.0,2.0,50.0,4.0,1.0,0.0,8.0,1.0,2.0,50.0
10848,Bucks,Rodney Hood,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10848,Bucks,Georgios Kalaitzakis,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10848,Bucks,Sandro Mamukelashvili,1.0,16.0,1.0,0.0,7.0,6.0,0.0,1.0,1.0,-23.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.5
10848,Bucks,Jordan Nwora,0.0,18.0,0.0,60.0,2.0,2.0,4.0,5.0,0.0,-5.0,12.0,5.0,0.0,0.0,2.0,3.0,13.0,1.0,0.0,41.7
10848,Bucks,Semi Ojeleye,,,,,,,,,,,,,,,,,,,,
10848,Bucks,Bobby Portis,,,,,,,,,,,,,,,,,,,,
10848,Bucks,Justin Robinson,0.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,-10.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,66.7
10848,Bucks,Tremont Waters,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0
10859,Bucks,Jordan Nwora,0.0,24.0,1.0,11.1,3.0,3.0,1.0,6.0,0.0,-9.0,17.0,9.0,100.0,2.0,1.0,1.0,15.0,1.0,2.0,35.3
10859,Bucks,Giannis Antetokounmpo,0.0,25.0,1.0,100.0,10.0,10.0,2.0,9.0,0.0,-6.0,11.0,2.0,66.7,9.0,3.0,2.0,26.0,1.0,6.0,81.8
10859,Bucks,Brook Lopez,4.0,25.0,3.0,50.0,1.0,1.0,0.0,4.0,0.0,-1.0,7.0,4.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,57.1
10859,Bucks,Grayson Allen,0.0,24.0,1.0,50.0,5.0,4.0,0.0,4.0,1.0,-2.0,8.0,6.0,100.0,2.0,0.0,3.0,13.0,0.0,2.0,50.0
10859,Bucks,Jrue Holiday,1.0,28.0,0.0,25.0,6.0,6.0,8.0,6.0,0.0,2.0,12.0,4.0,0.0,0.0,1.0,1.0,13.0,2.0,0.0,50.0
10859,Bucks,Thanasis Antetokounmpo,1.0,18.0,5.0,0.0,2.0,1.0,3.0,2.0,1.0,-16.0,5.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,40.0
10859,Bucks,Pat Connaughton,0.0,28.0,0.0,14.3,6.0,5.0,2.0,3.0,1.0,-10.0,9.0,7.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,33.3
10859,Bucks,Javin DeLaurier,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10859,Bucks,Donte DiVincenzo,,,,,,,,,,,,,,,,,,,,
10859,Bucks,George Hill,0.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-11.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,50.0
10859,Bucks,Rodney Hood,,,,,,,,,,,,,,,,,,,,
10859,Bucks,Georgios Kalaitzakis,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
10859,Bucks,Sandro Mamukelashvili,1.0,15.0,3.0,0.0,6.0,2.0,0.0,0.0,4.0,-6.0,5.0,1.0,100.0,4.0,2.0,0.0,4.0,0.0,4.0,0.0
10859,Bucks,Khris Middleton,,,,,,,,,,,,,,,,,,,,
10859,Bucks,Semi Ojeleye,,,,,,,,,,,,,,,,,,,,
10859,Bucks,Bobby Portis,,,,,,,,,,,,,,,,,,,,
10859,Bucks,Justin Robinson,0.0,9.0,0.0,33.3,1.0,0.0,1.0,1.0,1.0,-3.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,20.0
10859,Bucks,Tremont Waters,0.0,7.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,50.0
8787,Bucks,Khris Middleton,0.0,30.0,3.0,25.0,9.0,9.0,3.0,8.0,0.0,20.0,17.0,4.0,75.0,4.0,1.0,1.0,20.0,1.0,3.0,47.1
8787,Bucks,Giannis Antetokounmpo,2.0,30.0,4.0,25.0,14.0,9.0,7.0,12.0,5.0,25.0,25.0,4.0,77.8,9.0,4.0,1.0,32.0,1.0,7.0,48.0
8787,Bucks,Brook Lopez,3.0,28.0,3.0,50.0,5.0,3.0,0.0,3.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,33.3
8787,Bucks,Grayson Allen,0.0,27.0,0.0,30.0,4.0,4.0,6.0,3.0,0.0,23.0,10.0,10.0,100.0,1.0,0.0,3.0,10.0,2.0,1.0,30.0
8787,Bucks,Jrue Holiday,0.0,17.0,0.0,50.0,1.0,0.0,1.0,5.0,1.0,17.0,7.0,4.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,71.4
8787,Bucks,Thanasis Antetokounmpo,1.0,12.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,8.0,3.0,0.0,100.0,2.0,0.0,0.0,6.0,0.0,2.0,66.7
8787,Bucks,Pat Connaughton,1.0,29.0,0.0,44.4,3.0,3.0,2.0,8.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,4.0,20.0,1.0,0.0,61.5
8787,Bucks,George Hill,1.0,23.0,5.0,0.0,5.0,3.0,3.0,0.0,2.0,-6.0,3.0,2.0,50.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
8787,Bucks,Georgios Kalaitzakis,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8787,Bucks,Sandro Mamukelashvili,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8787,Bucks,Jordan Nwora,1.0,26.0,3.0,50.0,6.0,6.0,1.0,6.0,0.0,6.0,13.0,6.0,0.0,0.0,1.0,3.0,15.0,1.0,0.0,46.2
8787,Bucks,Justin Robinson,0.0,4.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,50.0
9580,Bucks,Khris Middleton,0.0,23.0,2.0,16.7,2.0,2.0,4.0,4.0,0.0,-26.0,14.0,6.0,100.0,1.0,4.0,1.0,10.0,2.0,1.0,28.6
9580,Bucks,Giannis Antetokounmpo,0.0,22.0,3.0,33.3,10.0,9.0,2.0,4.0,1.0,-25.0,11.0,3.0,60.0,10.0,2.0,1.0,15.0,3.0,6.0,36.4
9580,Bucks,Pat Connaughton,0.0,27.0,3.0,0.0,4.0,4.0,4.0,3.0,0.0,-23.0,6.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,50.0
9580,Bucks,Grayson Allen,0.0,28.0,2.0,25.0,3.0,3.0,1.0,5.0,0.0,-18.0,11.0,8.0,100.0,2.0,1.0,2.0,14.0,0.0,2.0,45.5
9580,Bucks,George Hill,0.0,21.0,2.0,50.0,2.0,2.0,2.0,3.0,0.0,-12.0,7.0,4.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,42.9
9580,Bucks,Thanasis Antetokounmpo,0.0,17.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,-29.0,2.0,0.0,66.7,3.0,1.0,0.0,6.0,0.0,2.0,100.0
9580,Bucks,Jrue Holiday,,,,,,,,,,,,,,,,,,,,
9580,Bucks,Georgios Kalaitzakis,0.0,17.0,2.0,50.0,3.0,2.0,0.0,3.0,1.0,-12.0,5.0,2.0,25.0,4.0,3.0,1.0,8.0,0.0,1.0,60.0
9580,Bucks,Brook Lopez,,,,,,,,,,,,,,,,,,,,
9580,Bucks,Sandro Mamukelashvili,0.0,27.0,2.0,50.0,4.0,2.0,1.0,4.0,2.0,-12.0,9.0,4.0,100.0,2.0,0.0,2.0,12.0,0.0,2.0,44.4
9580,Bucks,Jordan Nwora,0.0,26.0,2.0,33.3,5.0,5.0,2.0,3.0,0.0,-18.0,12.0,6.0,60.0,5.0,1.0,2.0,11.0,0.0,3.0,25.0
9580,Bucks,Justin Robinson,0.0,27.0,4.0,16.7,1.0,1.0,2.0,1.0,0.0,-35.0,7.0,6.0,100.0,2.0,1.0,1.0,5.0,0.0,2.0,14.3
9597,Bucks,Pat Connaughton,0.0,36.0,2.0,60.0,7.0,6.0,0.0,6.0,1.0,8.0,9.0,5.0,100.0,1.0,1.0,3.0,16.0,1.0,1.0,66.7
9597,Bucks,Khris Middleton,0.0,35.0,0.0,28.6,2.0,2.0,3.0,9.0,0.0,-6.0,17.0,7.0,88.9,9.0,6.0,2.0,28.0,2.0,8.0,52.9
9597,Bucks,Giannis Antetokounmpo,3.0,30.0,4.0,50.0,8.0,8.0,8.0,7.0,0.0,19.0,15.0,2.0,75.0,8.0,5.0,1.0,21.0,0.0,6.0,46.7
9597,Bucks,Jrue Holiday,0.0,25.0,3.0,75.0,4.0,3.0,5.0,6.0,1.0,6.0,9.0,4.0,50.0,2.0,5.0,3.0,16.0,0.0,1.0,66.7
9597,Bucks,Grayson Allen,0.0,26.0,0.0,25.0,5.0,5.0,1.0,4.0,0.0,1.0,11.0,8.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,36.4
9597,Bucks,Thanasis Antetokounmpo,0.0,21.0,2.0,0.0,7.0,3.0,2.0,2.0,4.0,-4.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,40.0
9597,Bucks,George Hill,0.0,25.0,2.0,100.0,2.0,1.0,1.0,5.0,1.0,8.0,6.0,3.0,100.0,2.0,1.0,3.0,15.0,1.0,2.0,83.3
9597,Bucks,Rodney Hood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9597,Bucks,Georgios Kalaitzakis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9597,Bucks,Sandro Mamukelashvili,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9597,Bucks,Jordan Nwora,2.0,20.0,0.0,20.0,6.0,6.0,1.0,3.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,42.9
9597,Bucks,Justin Robinson,0.0,12.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,66.7
9607,Bucks,Khris Middleton,1.0,32.0,0.0,66.7,5.0,4.0,7.0,9.0,1.0,8.0,17.0,3.0,87.5,8.0,5.0,2.0,27.0,1.0,7.0,52.9
9607,Bucks,Thanasis Antetokounmpo,0.0,19.0,5.0,0.0,3.0,2.0,0.0,4.0,1.0,12.0,5.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,80.0
9607,Bucks,Giannis Antetokounmpo,2.0,36.0,2.0,0.0,10.0,9.0,9.0,10.0,1.0,14.0,18.0,2.0,76.9,13.0,2.0,0.0,30.0,1.0,10.0,55.6
9607,Bucks,Grayson Allen,1.0,31.0,3.0,44.4,4.0,4.0,0.0,5.0,0.0,3.0,11.0,9.0,100.0,5.0,1.0,4.0,19.0,1.0,5.0,45.5
9607,Bucks,George Hill,0.0,26.0,5.0,0.0,5.0,5.0,3.0,3.0,0.0,-2.0,7.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,42.9
9607,Bucks,Pat Connaughton,0.0,31.0,0.0,42.9,7.0,5.0,2.0,4.0,2.0,2.0,9.0,7.0,66.7,3.0,1.0,3.0,13.0,1.0,2.0,44.4
9607,Bucks,Jrue Holiday,,,,,,,,,,,,,,,,,,,,
9607,Bucks,Rodney Hood,0.0,10.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,50.0
9607,Bucks,Georgios Kalaitzakis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9607,Bucks,Sandro Mamukelashvili,0.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,-8.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0
9607,Bucks,Jordan Nwora,2.0,23.0,2.0,25.0,4.0,3.0,3.0,3.0,1.0,1.0,8.0,4.0,100.0,2.0,0.0,1.0,9.0,0.0,2.0,37.5
9607,Bucks,Justin Robinson,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,16.7
